增益ID,描述,BUFF标识,层数,buff生命周期,回收添加新BUFF的条件,回收时添加的新buff_ID,Buff特效动画ID,buffUI表现ID,buff特效播放点,特效是否跟随移动,buff目标,首次生效时间,生效总次数,Buff触发类型,Buff触发类型参数,生效条件1,生效条件2,生效条件3,生效条件4,Buff生效时目标结算ID,Buff生效时对召唤师结算ID,Buff失效时目标结算ID,Buff失效时召唤师结算ID,是否加载技能
170201,刺客技能1召唤分身,3,1,2210,0,[],[],0,3,1,-1,100,1,1,[5],Is_HasBuffTarget(),Is_HasSkillPoint(1*450*0),,,[],[],[],[],170201
170202,刺客技能2受击特效与结算,3,1,3000,0,[],[],0,3,1,-1,2200,1,1,[5],Is_HasBuffTarget(),,,,[170202],[],[],[],0
170203,刺客技能2受击特效与结算,3,1,3000,0,[],[],0,3,1,-1,100,1,1,[5],Is_HasBuffTarget(),,,,[],[],[],[],170209
170204,刺客技能2定身特效,3,1,2000,0,[],[2],0,3,1,-1,200,1,1,[5],Is_HasBuffTarget(),,,,[170212],[],[],[],0
170205,刺客技能3受击特效与结算6,3,1,3800,0,[],[1236],0,3,1,-1,1,7,1,[200],Is_HasBuffTarget(),,,,[],[170203],[],[],0
170206,技能3最后一击,3,1,3800,0,[],[],0,3,1,-1,3000,1,1,[5],Is_HasBuffTarget(),,,,[],[170204],[],[170205],0
170207,大招倒计时BUFF,3,1,90000,0,[],[],0,3,1,-1,5,1,1,[5],Is_HasBuffTarget(),,,,[],[],[],[],0
170250,刺客信条光环,1,1,-1,0,[],[],0,3,1,-1,5,1,1,[100],Is_HasBuffTarget(),,,,[170200],[],[],[],0
170300,闪电标记,2,1,-1,0,[],[1406],0,2,1,-1,1,1,1,[1],Is_HasBuffTarget(),,,,[170301],[],[170304],[],0
170300,闪电标记,2,2,-1,0,[],[1407],0,2,1,-1,1,1,1,[1],Is_HasBuffTarget(),,,,[170302],[],[170305],[],0
170300,闪电标记,2,3,-1,0,[170313],[1408],0,2,1,-1,1,1,1,[1],Is_HasBuffTarget(),,,,[170303],[],[170306],[],170312
170303,闪电风暴,3,1,1000,0,[],[1405],0,3,1,-1,200,1,1,[1],Is_HasBuffTarget(),,,,[170308],[],[],[],0
170304,电弧爆炸,3,1,1000,0,[],[1402],0,3,1,170305,5,1,1,[1],Is_HasBuffTarget(),,,,[170307],[],[],[],0
170312,三层持续伤害,2,1,-1,0,[],[],0,2,1,-1,1,-1,1,[1000],Is_HasBuffTarget(),,,,[170312],[],[],[],0
170313,删除持续伤害,3,1,1000,0,[],[],0,3,1,-1,1,1,1,[1],Is_HasBuffTarget(),,,,[170313],[],[],[],0
170314,雷暴三层印记,3,1,1000,0,[],[2],0,3,1,-1,300,1,1,[1],Is_HasBuffTarget(),,,,[170308],[],[],[],0
170350,闪电光环,3,1,-1,0,[],[],0,3,1,170304,1000,-1,1,[5000],Is_HasBuffTarget(),,,,[],[],[],[],170300
170400,火球燃烧,2,1,8000,0,[],[10],0,3,1,-1,1,-1,1,[1000],Is_HasBuffTarget(),,,,[170404],[170474],[],[],0
170401,火雨燃烧,2,1,8000,0,[],[10],0,3,1,-1,1,-1,1,[1000],Is_HasBuffTarget(),,,,[170405],[170475],[],[],0
170402,火龙燃烧,2,1,8000,0,[],[10],0,3,1,-1,1,-1,1,[1000],Is_HasBuffTarget(),,,,[170406],[170476],[],[],0
170403,大招计时BUFF,3,1,90000,0,[],[],0,3,1,-1,1,-1,1,[1000],Is_HasBuffTarget(),,,,[],[],[],[],0
170412,新手关卡火龙燃烧,2,1,8000,0,[],[10],0,3,1,-1,1,-1,1,[1000],Is_HasBuffTarget(),,,,[170416],[170476],[],[],0
170450,魔攻光环,1,1,-1,0,[],[],0,3,1,-1,5,1,1,[100],Is_HasBuffTarget(),,,,[170400],[],[],[],0
170501,冰弹范围减速搜索,3,1,2000,0,[],[],0,3,1,1102,1,1,1,[5],Is_HasBuffTarget(),,,,[],[],[],[],170511
170502,冰弹减速效果与结算,2,1,9000,0,[],[11],0,3,1,-1,1,1,1,[5],Is_HasBuffTarget(),,,,[170502],[170502],[170504],[170504],0
170503,暴风雪命中,3,1,3000,0,[],[1102],0,3,1,-1,1,1,1,[5],Is_HasBuffTarget(),,,,[],[],[],[],0
170504,大招计时BUFF,3,1,100000,0,[],[],0,3,1,-1,1,-1,1,[1000],Is_HasBuffTarget(),,,,[],[],[],[],0
170505,冰墙计时BUFF,3,1,90000,0,[],[],0,3,1,-1,1,-1,1,[1000],Is_HasBuffTarget(),,,,[],[],[],[],0
170511,冰弹范围减速,2,1,5000,0,[],[11],0,3,1,-1,1,1,1,[5],Is_HasBuffTarget(),,,,[170502],[170502],[170504],[170504],0
170550,回蓝光环,1,1,-1,0,[],[],0,3,1,-1,5,1,1,[100],Is_HasBuffTarget(),,,,[170500],[],[],[],0
170600,莱奥战魂光环,3,1,-1,0,[],[],0,3,1,1500,5,-1,1,[1000],Is_HasBuffTarget(),,,,[],[],[],[],170600
170601,客体战魂光环结算buff,3,1,-1,0,[],[],0,3,1,-1,5,1,1,[1],Is_HasBuffTarget(),,,,[1500],[],[],[],0
170602,莱奥觉醒计时buff,3,1,60000,0,[170603],[],0,3,1,-1,5,1,1,[1],Is_HasBuffTarget(),,,,[],[],[],[],0
170603,莱奥觉醒返回buff,3,1,35000,0,[170602],[1510],0,3,1,-1,5,1,1,[1],Is_HasBuffTarget(),,,,[1507],[1507],[1508],[1508],0
170604,觉醒加攻击速,1,1,8000,0,[],[],0,3,1,-1,5,1,1,[5],Is_HasBuffTarget(),,,,[12],[12],[15],[15],0
170605,觉醒加移动速,1,1,8000,0,[],[64],0,3,1,-1,5,1,1,[5],Is_HasBuffTarget(),,,,[3],[3],[6],[6],0
,,,,,,,,,,,,,,,,,,,,,,,,
180001,召唤传送门1,3,1,40000,0,[],[],0,1,1,-1,200,1,1,[5],Is_HasBuffTarget(),Is_HasSkillPoint(1*-200*0),,,[],[],[],[],180002
180002,召唤传送门2,3,1,40000,0,[],[],0,1,1,-1,200,1,1,[5],Is_HasBuffTarget(),Is_HasSkillPoint(1*300*0),,,[],[],[],[],180002
180003,召唤传送门3,3,1,40000,0,[],[],0,1,1,-1,200,1,1,[5],Is_HasBuffTarget(),Is_HasSkillPoint(1*600*0),,,[],[],[],[],180002
180004,标示buff,3,1,40000,0,[],[],0,3,1,-1,5,1,1,[5],Is_HasBuffTarget(),,,,[],[],[],[],0
180005,2技能释放,3,1,55000,0,[],[],0,3,1,-1,5,1,1,[5],Is_HasBuffTarget(),,,,[],[],[],[],0
180006,召唤传送门4,3,1,40000,0,[],[],0,1,1,-1,200,1,1,[5],Is_HasBuffTarget(),Is_HasSkillPoint(1*850*0),,,[],[],[],[],180002
180007,大招释放1,3,1,112000,0,[],[],0,3,1,-1,5,1,1,[5],Is_HasBuffTarget(),,,,[],[],[],[],0
180008,大招释放2,3,1,120000,0,[],[],0,3,1,-1,5,1,1,[5],Is_HasBuffTarget(),,,,[],[],[],[],0
180009,大招释放3,3,1,130000,0,[],[],0,3,1,-1,5,1,1,[5],Is_HasBuffTarget(),,,,[],[],[],[],0
180303,莱奥大招计时BUFF1,3,1,116000,0,[],[],0,3,1,-1,1,1,1,[5],Is_HasBuffTarget(),,,,[],[],[],[],0
180304,莱奥大招计时BUFF2,3,1,122000,0,[],[],0,3,1,-1,1,1,1,[5],Is_HasBuffTarget(),,,,[],[],[],[],0
180305,莱奥大招计时BUFF3,3,1,132000,0,[],[],0,3,1,-1,1,1,1,[5],Is_HasBuffTarget(),,,,[],[],[],[],0
180311,加攻击速,1,1,8000,0,[],[],0,3,1,-1,5,1,1,[5],Is_HasBuffTarget(),,,,[11],[11],[14],[14],0
180312,加移动速,1,1,8000,0,[],[64],0,3,1,-1,5,1,1,[5],Is_HasBuffTarget(),,,,[2],[2],[5],[5],0
180603,冰法大招计时BUFF1,3,1,113000,0,[],[],0,3,1,-1,1,1,1,[5],Is_HasBuffTarget(),,,,[],[],[],[],0
180604,冰法大招计时BUFF2,3,1,120000,0,[],[],0,3,1,-1,1,1,1,[5],Is_HasBuffTarget(),,,,[],[],[],[],0
180605,冰法大招计时BUFF3,3,1,126000,0,[],[],0,3,1,-1,1,1,1,[5],Is_HasBuffTarget(),,,,[],[],[],[],0
180903,火法大招计时BUFF1,3,1,116000,0,[],[],0,3,1,-1,1,1,1,[5],Is_HasBuffTarget(),,,,[],[],[],[],0
180904,火法大招计时BUFF2,3,1,128000,0,[],[],0,3,1,-1,1,1,1,[5],Is_HasBuffTarget(),,,,[],[],[],[],0
180905,火法大招计时BUFF3,3,1,132000,0,[],[],0,3,1,-1,1,1,1,[5],Is_HasBuffTarget(),,,,[],[],[],[],0
181203,罗迪亚克大招计时BUFF1,3,1,130000,0,[],[],0,3,1,-1,1,1,1,[5],Is_HasBuffTarget(),,,,[],[],[],[],0
181204,罗迪亚克大招计时BUFF2,3,1,140000,0,[],[],0,3,1,-1,1,1,1,[5],Is_HasBuffTarget(),,,,[],[],[],[],0
181205,罗迪亚克大招计时BUFF3,3,1,136000,0,[],[],0,3,1,-1,1,1,1,[5],Is_HasBuffTarget(),,,,[],[],[],[],0
181503,约修亚大招计时BUFF1,3,1,130000,0,[],[],0,3,1,-1,1,1,1,[5],Is_HasBuffTarget(),,,,[],[],[],[],0
181504,约修亚大招计时BUFF2,3,1,140000,0,[],[],0,3,1,-1,1,1,1,[5],Is_HasBuffTarget(),,,,[],[],[],[],0
181505,约修亚大招计时BUFF3,3,1,135000,0,[],[],0,3,1,-1,1,1,1,[5],Is_HasBuffTarget(),,,,[],[],[],[],0
